"","species","hw.raw","hw.logit","time"
"210","C","0.669155971","0.659535205113501","peak"
"211","C","0.823490788","1.47285397072004","peak"
"212","C","0.801871049","1.33624071730082","peak"
"213","C","0.794879556","1.29433219824063","peak"
"214","C","0.75529084","1.07365218624144","peak"
"215","C","0.725711328","0.923286739850924","peak"
"216","C","0.873451777","1.84426021576472","peak"
"217","C","0.635116321","0.511321957500999","peak"
"218","C","0.792547017","1.28057134918657","peak"
"219","C","0.749101294","1.04130274819159","peak"
"220","C","0.874715268","1.85501859952061","peak"
"221","C","0.819873158","1.44918620144703","peak"
"222","C","0.306","-0.866418901833982","trough"
"223","C","0.172","-1.6434217652497","trough"
"224","C","0.225","-1.29504568965475","trough"
"225","C","0.26","-1.09861228866811","trough"
"226","C","0.341","-0.703665684751166","trough"
"227","C","0.309","-0.852064313643904","trough"
"228","C","0.403","-0.434719179190237","trough"
"229","C","0.279","-0.999702080147939","trough"
"230","C","0.262","-1.08797389046305","trough"
"231","C","0.513","0.0120001440031106","trough"
"232","C","0.338","-0.717244732139006","trough"
"233","C","0.572","0.249282939517245","trough"
"234","C","0.417","-0.376381213555131","trough"
"235","C","0.209","-1.39255612234387","trough"
"236","C","0.251","-1.14720484390498","trough"
"237","C","0.401","-0.443110707724531","trough"
"238","C","0.494","-0.064021858764931","trough"
"239","C","0.302","-0.885690291425438","trough"
"240","C","0.236","-1.23103687431744","trough"
"241","C","0.554","0.176456437341557","trough"
"242","C","0.223","-1.30693608270798","trough"
"243","C","0.515","0.0200006667066694","trough"
"244","C","0.286","-0.964390526668566","trough"
"245","C","0.218","-1.33702331211311","trough"
"246","C","0.255","-1.1254595387043","trough"
"247","C","0.281","-0.989554911128957","trough"
"248","C","0.326764963738159","-0.768678864180702","trough"
"249","C","0.25345342535602","-1.13383844469764","trough"
"250","C","0.174192767813839","-1.62735685192125","trough"
"251","C","0.553554030879939","0.174658780424864","trough"
"252","C","0.1833658830807","-1.56195788273969","trough"
"253","C","0.55466579129557","0.179140705637186","trough"
"254","C","0.219318761249981","-1.32903663788803","trough"
"255","C","0.184275640895661","-1.55562282328206","trough"
"256","C","0.20300855135304","-1.4305785762896","trough"
"257","C","0.204009640698341","-1.42416392912095","trough"
"258","C","0.274128482545633","-1.02461987374683","trough"
"259","C","0.166239465045115","-1.68647886534908","trough"
"260","C","0.19591173133782","-1.47679679991068","trough"
"261","C","0.225506679747932","-1.29204615190691","trough"
"262","C","0.233059829687367","-1.24792331648053","trough"
"263","C","0.634577186340486","0.509022025042328","trough"
"264","C","0.172535041499363","-1.63948580370871","trough"
"265","C","0.356069031623548","-0.636363524424455","trough"
"266","C","0.280327941795843","-0.992959376655929","trough"
"267","C","0.45638903822399","-0.215271350187641","trough"
"268","C","0.233518402989324","-1.24527919172519","trough"
"269","C","0.239943079997969","-1.20863263417049","trough"
"270","C","0.348171765991779","-0.671452107216508","trough"
"271","C","0.232861866395669","-1.24906596636471","trough"
"272","C","0.307808189890655","-0.8577569792947","trough"
"273","C","0.263644819916263","-1.07926665797793","trough"
"274","C","0.367572218477142","-0.585917056693593","trough"
"275","C","0.50800530340412","-0.00797882871207241","trough"
"276","C","0.298445065222219","-0.902947971713926","trough"
"277","C","0.745391470977887","1.0221514861949","trough"
"278","C","0.247599176274532","-1.16588731215235","trough"
"279","C","0.778542523813174","1.20009972649609","trough"
"280","C","0.421843781086073","-0.356348485712991","trough"
"281","C","0.193690582","-1.49154074928126","trough"
"282","C","0.170231025713405","-1.65651013889239","trough"
"283","C","0.224354789099455","-1.29887276967887","trough"
"284","C","0.272328793233084","-1.03389955305004","trough"
"285","C","0.227700422453624","-1.2791178499063","trough"
"286","C","0.230782656234879","-1.26111124884919","trough"
"287","C","0.214404012974231","-1.35899301192437","trough"
"288","C","0.765154504493805","1.12629498899975","trough"
"289","D","1","4.59511985013459","peak"
"290","D","1","4.59511985013459","peak"
"291","D","0.991","3.94413348039892","peak"
"292","D","1","4.59511985013459","peak"
"293","D","0.989","3.84200920480709","peak"
"294","D","1","4.59511985013459","peak"
"295","D","0.987","3.74899243611363","peak"
"296","D","0.996","4.25459902498738","peak"
"297","D","0.921","2.32590652752782","peak"
"298","D","1","4.59511985013459","peak"
"299","D","1","4.59511985013459","peak"
"300","D","0.804","1.34920729245755","peak"
"301","D","1","4.59511985013459","peak"
"302","D","0.994","4.11903717481247","peak"
"303","D","1","4.59511985013459","peak"
"304","D","0.995","4.18459144006988","peak"
"305","D","1","4.59511985013459","peak"
"306","D","0.995","4.18459144006988","peak"
"307","D","1","4.59511985013459","peak"
"308","D","0.938","2.55636561377014","peak"
"309","D","0.987","3.74899243611363","peak"
"310","D","0.989","3.84200920480709","peak"
"311","D","0.964","3.03202227495919","peak"
"312","D","0.935","2.51230562397612","peak"
"313","D","0.769","1.14720484390498","peak"
"314","D","0.758","1.08797389046305","peak"
"315","D","0.759","1.09328604438544","peak"
"316","D","1","4.59511985013459","peak"
"317","D","1","4.59511985013459","peak"
"318","D","0.904","2.13226668106145","peak"
"319","D","1","4.59511985013459","peak"
"320","D","1","4.59511985013459","peak"
"321","D","0.947","2.69954855584689","peak"
"322","D","1","4.59511985013459","peak"
"323","D","1","4.59511985013459","peak"
"324","D","1","4.59511985013459","peak"
"325","D","1","4.59511985013459","peak"
"326","D","0.945","2.66615925939305","peak"
"327","D","0.9","2.09074109693377","peak"
"328","D","1","4.59511985013459","peak"
"329","D","1","4.59511985013459","peak"
"330","D","0.799","1.31890818736981","peak"
"331","D","1","4.59511985013459","peak"
"332","D","1","4.59511985013459","peak"
"333","D","0.934","2.49797873135535","peak"
"334","D","1","4.59511985013459","peak"
"335","D","1","4.59511985013459","peak"
"336","D","1","4.59511985013459","peak"
"337","D","1","4.59511985013459","peak"
"338","D","1","4.59511985013459","peak"
"339","D","1","4.59511985013459","peak"
"340","D","1","4.59511985013459","peak"
"341","D","0.912","2.21964704139205","peak"
"342","D","1","4.59511985013459","peak"
"343","D","1","4.59511985013459","peak"
"344","D","1","4.59511985013459","peak"
"345","D","1","4.59511985013459","peak"
"346","D","0.96","2.94443897916644","peak"
"347","D","1","4.59511985013459","peak"
"348","D","1","4.59511985013459","peak"
"349","D","1","4.59511985013459","peak"
"350","D","0.761","1.10395275529943","peak"
"351","D","0.932","2.469836396867","peak"
"352","D","1","4.59511985013459","peak"
"353","D","1","4.59511985013459","peak"
"354","D","1","4.59511985013459","peak"
"355","D","1","4.59511985013459","peak"
"356","D","1","4.59511985013459","peak"
"357","D","1","4.59511985013459","peak"
"358","D","1","4.59511985013459","peak"
"359","D","1","4.59511985013459","peak"
"360","D","0.952","2.78756226402994","peak"
"361","D","1","4.59511985013459","peak"
"362","D","1","4.59511985013459","peak"
"363","D","1","4.59511985013459","peak"
"364","D","0.709","0.842540477484934","peak"
"365","D","1","4.59511985013459","peak"
"366","D","1","4.59511985013459","peak"
"367","D","1","4.59511985013459","peak"
"368","D","1","4.59511985013459","peak"
"369","D","1","4.59511985013459","peak"
"370","D","1","4.59511985013459","peak"
"371","D","1","4.59511985013459","peak"
"372","D","1","4.59511985013459","peak"
"373","D","1","4.59511985013459","peak"
"374","D","1","4.59511985013459","peak"
"375","D","1","4.59511985013459","peak"
"376","D","0.951","2.76940569567966","peak"
"377","D","1","4.59511985013459","peak"
"378","D","0.824","1.47621369228934","peak"
"379","D","1","4.59511985013459","peak"
"380","D","1","4.59511985013459","peak"
"381","D","1","4.59511985013459","peak"
"382","D","1","4.59511985013459","peak"
"383","D","1","4.59511985013459","peak"
"384","D","0.962","2.98736402388347","peak"
"385","D","1","4.59511985013459","peak"
"386","D","1","4.59511985013459","peak"
"387","D","1","4.59511985013459","peak"
"388","D","0.929","2.42883696768325","peak"
"389","D","0.915","2.25405805209939","peak"
"390","D","1","4.59511985013459","peak"
"391","D","1","4.59511985013459","peak"
"392","D","1","4.59511985013459","peak"
"393","D","0.787","1.24826857890753","peak"
"394","D","1","4.59511985013459","peak"
"395","D","1","4.59511985013459","peak"
"396","D","1","4.59511985013459","peak"
"397","D","1","4.59511985013459","peak"
"398","D","1","4.59511985013459","peak"
"399","D","0.804","1.34920729245755","peak"
"400","D","1","4.59511985013459","peak"
"401","D","1","4.59511985013459","peak"
"402","D","1","4.59511985013459","peak"
"403","D","1","4.59511985013459","peak"
"404","D","1","4.59511985013459","peak"
"405","D","0.907","2.16432687382916","peak"
"406","D","1","4.59511985013459","peak"
"407","D","1","4.59511985013459","peak"
"408","D","0.932","2.469836396867","peak"
"409","D","1","4.59511985013459","peak"
"410","D","1","4.59511985013459","peak"
"411","D","1","4.59511985013459","peak"
"412","D","1","4.59511985013459","peak"
"413","D","1","4.59511985013459","peak"
"414","D","1","4.59511985013459","peak"
"415","D","0.844","1.6142456140022","peak"
"416","D","0.861","1.74246582262791","peak"
"417","D","1","4.59511985013459","peak"
"418","D","1","4.59511985013459","peak"
"419","D","1","4.59511985013459","peak"
"420","D","1","4.59511985013459","peak"
"421","D","0.842","1.59986846141795","peak"
"422","D","1","4.59511985013459","peak"
"423","D","1","4.59511985013459","peak"
"424","D","1","4.59511985013459","peak"
"425","D","1","4.59511985013459","peak"
"426","D","1","4.59511985013459","peak"
"427","D","1","4.59511985013459","peak"
"428","D","0.912","2.21964704139205","peak"
"429","D","1","4.59511985013459","peak"
"430","D","0.923","2.35082776194039","peak"
"431","D","1","4.59511985013459","peak"
"432","D","1","4.59511985013459","peak"
"433","D","1","4.59511985013459","peak"
"434","D","1","4.59511985013459","peak"
"435","D","0.893","2.0211512658062","peak"
"436","D","1","4.59511985013459","peak"
"437","D","1","4.59511985013459","peak"
"438","D","1","4.59511985013459","peak"
"439","D","0.812","1.39884157717198","peak"
"440","D","1","4.59511985013459","peak"
"441","D","1","4.59511985013459","peak"
"442","D","1","4.59511985013459","peak"
"443","D","0.957","2.88300717963396","peak"
"444","D","1","4.59511985013459","peak"
"445","D","0.933","2.48382381264917","peak"
"446","D","1","4.59511985013459","peak"
"447","D","1","4.59511985013459","peak"
"448","D","1","4.59511985013459","peak"
"449","D","0.785","1.23676262714893","peak"
"450","D","1","4.59511985013459","peak"
"451","D","1","4.59511985013459","peak"
"452","D","1","4.59511985013459","peak"
"453","D","0.871","1.82362057129704","peak"
"454","D","1","4.59511985013459","peak"
"455","D","1","4.59511985013459","peak"
"456","D","1","4.59511985013459","peak"
"457","D","1","4.59511985013459","peak"
"458","D","1","4.59511985013459","peak"
"459","D","0.838","1.57151867757181","peak"
"460","D","0.734","0.964390526668566","peak"
"461","D","1","4.59511985013459","peak"
"462","D","1","4.59511985013459","peak"
"463","D","1","4.59511985013459","peak"
"464","D","1","4.59511985013459","peak"
