species,hw.trans.peak,time
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,4.59511985,peak
D,-3.084339529,trough
D,-2.768777976,trough
D,-2.537830873,trough
D,-2.533752065,trough
D,-2.496763235,trough
D,-2.291245331,trough
D,-2.249687372,trough
D,-2.232730613,trough
D,-2.200219552,trough
D,-2.160181576,trough
D,-2.133047619,trough
D,-2.115823219,trough
D,-2.097709716,trough
D,-2.087586217,trough
D,-2.053629678,trough
D,-2.035098759,trough
D,-2.026904423,trough
D,-2.005170917,trough
D,-1.994155946,trough
D,-1.977170983,trough
D,-1.974441626,trough
D,-1.967457906,trough
D,-1.966529309,trough
D,-1.96497733,trough
D,-1.963806167,trough
D,-1.959804091,trough
D,-1.957530885,trough
D,-1.951994574,trough
D,-1.947808194,trough
D,-1.941031256,trough
D,-1.938829169,trough
D,-1.937806804,trough
D,-1.936496698,trough
D,-1.93641531,trough
D,-1.935940648,trough
D,-1.909211508,trough
D,-1.902241961,trough
D,-1.897612667,trough
D,-1.894445331,trough
D,-1.894052193,trough
D,-1.894031829,trough
D,-1.890199713,trough
D,-1.887239591,trough
D,-1.884756734,trough
D,-1.880432618,trough
D,-1.874229987,trough
D,-1.873437257,trough
D,-1.863786325,trough
D,-1.843937225,trough
D,-1.839959851,trough
D,-1.83169417,trough
D,-1.828932751,trough
D,-1.828606495,trough
D,-1.8270366,trough
D,-1.82678324,trough
D,-1.826266142,trough
D,-1.824585989,trough
D,-1.824411128,trough
D,-1.820063147,trough
D,-1.815448904,trough
D,-1.8142537,trough
D,-1.805828627,trough
D,-1.803353538,trough
D,-1.798591584,trough
D,-1.796511783,trough
D,-1.79352732,trough
D,-1.791943214,trough
D,-1.790203644,trough
D,-1.789009497,trough
D,-1.78847213,trough
D,-1.788294142,trough
D,-1.782128438,trough
D,-1.776827991,trough
D,-1.774584868,trough
D,-1.772780865,trough
D,-1.772713445,trough
D,-1.767715965,trough
D,-1.763731448,trough
D,-1.758135796,trough
D,-1.75489646,trough
D,-1.75463594,trough
D,-1.752049537,trough
D,-1.750231171,trough
D,-1.748240317,trough
D,-1.74799639,trough
D,-1.74775663,trough
D,-1.744448811,trough
D,-1.742429435,trough
D,-1.740760285,trough
D,-1.739987833,trough
D,-1.738394026,trough
D,-1.73590098,trough
D,-1.735627416,trough
D,-1.733625757,trough
D,-1.733123051,trough
D,-1.731570522,trough
D,-1.731324258,trough
D,-1.730793974,trough
D,-1.727193929,trough
D,-1.72611446,trough
D,-1.722973713,trough
D,-1.721482382,trough
D,-1.720344331,trough
D,-1.717335977,trough
D,-1.711663821,trough
D,-1.70996798,trough
D,-1.709701659,trough
D,-1.70959199,trough
D,-1.709142489,trough
D,-1.708859865,trough
D,-1.708706654,trough
D,-1.702508358,trough
D,-1.701961312,trough
D,-1.701278066,trough
D,-1.700689147,trough
D,-1.697798824,trough
D,-1.69251639,trough
D,-1.682913339,trough
D,-1.679493707,trough
D,-1.67661213,trough
D,-1.675106408,trough
D,-1.673821481,trough
D,-1.671813365,trough
D,-1.664185068,trough
D,-1.661676568,trough
D,-1.661146798,trough
D,-1.660285147,trough
D,-1.655775182,trough
D,-1.643726431,trough
D,-1.633567905,trough
D,-1.632231832,trough
D,-1.629576155,trough
D,-1.625886871,trough
D,-1.619445483,trough
D,-1.619435829,trough
D,-1.616470107,trough
D,-1.61343526,trough
D,-1.611352842,trough
D,-1.610041168,trough
D,-1.60892091,trough
D,-1.607710638,trough
D,-1.606616573,trough
D,-1.605775394,trough
D,-1.605032962,trough
D,-1.602850494,trough
D,-1.602043101,trough
D,-1.601854754,trough
D,-1.600853609,trough
D,-1.600100694,trough
D,-1.591843731,trough
D,-1.589657171,trough
D,-1.589560937,trough
D,-1.588601557,trough
D,-1.587653516,trough
D,-1.583730514,trough
D,-1.579443242,trough
D,-1.570235892,trough
D,-1.560900898,trough
D,-1.554229133,trough
D,-1.54665362,trough
D,-1.537302597,trough
D,-1.534423278,trough
D,-1.532214089,trough
D,-1.52108263,trough
D,-1.518605103,trough
D,-1.518427417,trough
D,-1.498723503,trough
D,-1.493262159,trough
D,-1.492289838,trough
D,-1.483477858,trough
D,-1.479330583,trough
D,-1.462611304,trough
D,-1.460249597,trough
D,-1.452127725,trough
D,-1.44871599,trough
D,-1.427728705,trough
D,-1.426322648,trough
D,-1.417905303,trough
D,-1.417736686,trough
D,-1.412671809,trough
D,-1.407224878,trough
D,-1.402151007,trough
D,-1.399674805,trough
D,-1.396636089,trough
D,-1.38729246,trough
D,-1.38345478,trough
D,-1.380096717,trough
D,-1.370741075,trough
D,-1.361203904,trough
D,-1.360414016,trough
D,-1.350459526,trough
D,-1.34781034,trough
D,-1.324972251,trough
D,-1.319304823,trough
D,-1.297732974,trough
D,-1.276226561,trough
D,-1.273939895,trough
D,-1.271228773,trough
D,-1.225070779,trough
D,-1.097437375,trough
D,-1.085551824,trough
D,-1.083734272,trough
D,-1.075523095,trough
D,-1.063786793,trough
D,-1.053279366,trough
D,-1.020546236,trough
D,-0.982435791,trough
D,-0.932535977,trough
D,-0.895528966,trough
D,-0.820650261,trough
D,-0.774701491,trough
D,-0.680349309,trough
D,-0.616710074,trough
D,-0.50345127,trough
D,-0.49968471,trough
D,-0.465855749,trough
D,0.231243101,trough
D,0.257951929,trough
D,0.931337493,trough
E,-2.750563176,peak
E,-2.5977123,peak
E,-2.119139266,peak
E,-2.105318075,peak
E,-2.045940572,peak
E,-1.889089035,peak
E,-1.887428319,peak
E,-1.725139269,peak
E,-1.690432048,peak
E,-1.491223505,peak
E,-1.371428009,peak
E,-1.296110809,peak
E,-1.291018471,peak
E,-1.283916966,peak
E,-1.264807763,peak
E,-1.251794256,peak
E,-1.203280325,peak
E,-1.200478792,peak
E,-1.186176132,peak
E,-1.074233376,peak
E,-1.057739762,peak
E,-0.952207757,peak
E,-0.938092795,peak
E,-0.921035245,peak
E,-0.837669406,peak
E,-0.822801453,peak
E,-0.789140339,peak
E,-0.774437558,peak
E,-0.755533331,peak
E,-0.719054529,peak
E,-0.656584185,peak
E,-0.584877151,peak
E,-0.566988811,peak
E,-0.479341201,peak
E,-0.476224644,peak
E,-0.467213827,peak
E,-0.425729112,peak
E,-0.391903521,peak
E,-0.358555416,peak
E,-0.295782641,peak
E,-0.213871161,peak
E,-0.199095458,peak
E,-0.182575355,peak
E,-0.141575847,peak
E,-0.129268988,peak
E,-0.035451024,peak
E,-0.034623002,peak
E,0.367029916,peak
E,0.496040076,peak
E,0.525051242,peak
E,0.58469917,peak
E,0.723549933,peak
E,0.757328466,peak
E,0.786299711,peak
E,0.78738789,peak
E,0.957690098,peak
E,0.962729827,peak
E,1.002678838,peak
E,1.153813786,peak
E,1.241706278,peak
E,1.257570451,peak
E,1.292512303,peak
E,1.423978506,peak
E,1.440284635,peak
E,1.486936436,peak
E,1.497347962,peak
E,1.499762713,peak
E,1.578113136,peak
E,1.590341285,peak
E,1.62721786,peak
E,1.6283566,peak
E,1.631854922,peak
E,1.666989646,peak
E,1.678956907,peak
E,1.727601245,peak
E,1.754496126,peak
E,1.842394155,peak
E,1.845106138,peak
E,1.871721572,peak
E,1.877783785,peak
E,1.898011905,peak
E,2.040785201,peak
E,2.064904266,peak
E,2.125417621,peak
E,2.166052683,peak
E,2.198921785,peak
E,2.273521507,peak
E,2.425943046,peak
E,2.43812931,peak
E,2.459729096,peak
E,2.467595234,peak
E,2.476545963,peak
E,2.483029691,peak
E,2.525406049,peak
E,2.570451467,peak
E,2.587477937,peak
E,2.599869167,peak
E,2.617227624,peak
E,2.667929721,peak
E,2.697573351,peak
E,2.725191453,peak
E,2.791917553,peak
E,2.909397631,peak
E,2.913949392,peak
E,2.934827707,peak
E,2.9674195,peak
E,2.998287084,peak
E,3.001822225,peak
E,3.115385071,peak
E,3.190396505,peak
E,3.221440641,peak
E,3.265471473,peak
E,3.300292855,peak
E,3.364137589,peak
E,3.374280277,peak
E,3.412349779,peak
E,3.485056962,peak
E,3.563305367,peak
E,3.5722333,peak
E,3.603684096,peak
E,3.804955071,peak
E,3.825094764,peak
E,3.956505718,peak
E,3.991083569,peak
E,4.097725877,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,4.59511985,peak
E,-2.879891958,trough
E,-2.750563176,trough
E,-2.5977123,trough
E,-2.322617202,trough
E,-2.245456605,trough
E,-2.119139266,trough
E,-2.105318075,trough
E,-2.045940572,trough
E,-1.935247872,trough
E,-1.887428319,trough
E,-1.771688324,trough
E,-1.63177647,trough
E,-1.518714675,trough
E,-1.491223505,trough
E,-1.463309085,trough
E,-1.291018471,trough
E,-1.264807763,trough
E,-1.251794256,trough
E,-1.203280325,trough
E,-1.200478792,trough
E,-1.187309494,trough
E,-1.074233376,trough
E,-1.057739762,trough
E,-0.952207757,trough
E,-0.938092795,trough
E,-0.837669406,trough
E,-0.822801453,trough
E,-0.789140339,trough
E,-0.755533331,trough
E,-0.719054529,trough
E,-0.479341201,trough
E,-0.358555416,trough
E,-0.304387632,trough
E,0.58469917,trough
E,0.723549933,trough
E,1.292512303,trough
E,1.490918097,trough
E,2.425943046,trough
F,-3.13657918,peak
F,-3.133700841,peak
F,-3.085282623,peak
F,-3.057641692,peak
F,-3.049674994,peak
F,-3.048692166,peak
F,-3.043954056,peak
F,-3.010715177,peak
F,-2.952270734,peak
F,-2.942368047,peak
F,-2.941859281,peak
F,-2.935712359,peak
F,-2.922450207,peak
F,-2.906265881,peak
F,-2.902921494,peak
F,-2.891620833,peak
F,-2.887002173,peak
F,-2.879305911,peak
F,-2.853447944,peak
F,-2.837925997,peak
F,-2.834177935,peak
F,-2.816967564,peak
F,-2.810695486,peak
F,-2.808174062,peak
F,-2.801584288,peak
F,-2.794448441,peak
F,-2.790815988,peak
F,-2.781571726,peak
F,-2.771738377,peak
F,-2.769531858,peak
F,-2.768533609,peak
F,-2.765766106,peak
F,-2.765146229,peak
F,-2.762988629,peak
F,-2.753120265,peak
F,-2.753005785,peak
F,-2.752875287,peak
F,-2.729056106,peak
F,-2.703819125,peak
F,-2.698068343,peak
F,-2.686588747,peak
F,-2.674508966,peak
F,-2.670409958,peak
F,-2.652559276,peak
F,-2.650971124,peak
F,-2.642714673,peak
F,-2.640940085,peak
F,-2.635359738,peak
F,-2.63522553,peak
F,-2.629860715,peak
F,-2.623823511,peak
F,-2.622440668,peak
F,-2.621184294,peak
F,-2.618334452,peak
F,-2.614138374,peak
F,-2.613582216,peak
F,-2.612991771,peak
F,-2.610260064,peak
F,-2.604211605,peak
F,-2.603446743,peak
F,-2.603136549,peak
F,-2.592986833,peak
F,-2.589991633,peak
F,-2.586347689,peak
F,-2.585745242,peak
F,-2.579804247,peak
F,-2.577213586,peak
F,-2.573059681,peak
F,-2.572399505,peak
F,-2.567881119,peak
F,-2.563372283,peak
F,-2.561138839,peak
F,-2.559586391,peak
F,-2.555224454,peak
F,-2.548071865,peak
F,-2.547415134,peak
F,-2.546632634,peak
F,-2.541718733,peak
F,-2.541294307,peak
F,-2.540864733,peak
F,-2.53972038,peak
F,-2.535925656,peak
F,-2.53017821,peak
F,-2.526430474,peak
F,-2.523109429,peak
F,-2.522032985,peak
F,-2.519319217,peak
F,-2.513915316,peak
F,-2.513710816,peak
F,-2.504762453,peak
F,-2.502834297,peak
F,-2.496179595,peak
F,-2.489233497,peak
F,-2.488568788,peak
F,-2.487080297,peak
F,-2.484461037,peak
F,-2.480185834,peak
F,-2.474808579,peak
F,-2.474789603,peak
F,-2.470135742,peak
F,-2.467977532,peak
F,-2.465359921,peak
F,-2.464142077,peak
F,-2.46342441,peak
F,-2.461900399,peak
F,-2.461862968,peak
F,-2.461534,peak
F,-2.46034576,peak
F,-2.45944757,peak
F,-2.451634123,peak
F,-2.444836321,peak
F,-2.441738319,peak
F,-2.439421231,peak
F,-2.437816778,peak
F,-2.436999644,peak
F,-2.434100042,peak
F,-2.432880338,peak
F,-2.427554781,peak
F,-2.42678147,peak
F,-2.423971295,peak
F,-2.422772347,peak
F,-2.42230966,peak
F,-2.418090751,peak
F,-2.416074684,peak
F,-2.41495424,peak
F,-2.405506908,peak
F,-2.40396318,peak
F,-2.40267882,peak
F,-2.398655249,peak
F,-2.397192043,peak
F,-2.395311532,peak
F,-2.390216931,peak
F,-2.389285099,peak
F,-2.38860076,peak
F,-2.38382129,peak
F,-2.38177801,peak
F,-2.381544916,peak
F,-2.380052877,peak
F,-2.378087598,peak
F,-2.373199034,peak
F,-2.37156829,peak
F,-2.370543996,peak
F,-2.369416934,peak
F,-2.364439152,peak
F,-2.359447152,peak
F,-2.358314244,peak
F,-2.355820661,peak
F,-2.35510935,peak
F,-2.351004104,peak
F,-2.349362295,peak
F,-2.346449728,peak
F,-2.344896345,peak
F,-2.343332488,peak
F,-2.339102021,peak
F,-2.336095729,peak
F,-2.331634683,peak
F,-2.330405471,peak
F,-2.328654619,peak
F,-2.324351927,peak
F,-2.319662026,peak
F,-2.315096867,peak
F,-2.312551772,peak
F,-2.305042263,peak
F,-2.304018257,peak
F,-2.30399667,peak
F,-2.301413635,peak
F,-2.292609349,peak
F,-2.290445739,peak
F,-2.285008196,peak
F,-2.283007183,peak
F,-2.282877915,peak
F,-2.282237839,peak
F,-2.28204999,peak
F,-2.281359803,peak
F,-2.278658222,peak
F,-2.277981667,peak
F,-2.276934058,peak
F,-2.276715848,peak
F,-2.276312053,peak
F,-2.276133539,peak
F,-2.27534314,peak
F,-2.271303991,peak
F,-2.271179075,peak
F,-2.268680175,peak
F,-2.266593426,peak
F,-2.262544162,peak
F,-2.260705725,peak
F,-2.256658055,peak
F,-2.250656623,peak
F,-2.250249091,peak
F,-2.247854084,peak
F,-2.243565934,peak
F,-2.243397656,peak
F,-2.241069053,peak
F,-2.24031505,peak
F,-2.233279244,peak
F,-2.230376353,peak
F,-2.230091399,peak
F,-2.224120757,peak
F,-2.221883326,peak
F,-2.216003213,peak
F,-2.215662975,peak
F,-2.202528329,peak
F,-2.200687794,peak
F,-2.198295158,peak
F,-2.196009923,peak
F,-2.194103698,peak
F,-2.187579623,peak
F,-2.18559405,peak
F,-2.182979073,peak
F,-2.179635697,peak
F,-2.173937046,peak
F,-2.173910631,peak
F,-2.171095056,peak
F,-2.16856366,peak
F,-2.167038768,peak
F,-2.163619871,peak
F,-2.160120388,peak
F,-2.159821685,peak
F,-2.152506032,peak
F,-2.145665521,peak
F,-2.144686037,peak
F,-2.137890246,peak
F,-2.137276042,peak
F,-2.130410161,peak
F,-2.123453647,peak
F,-2.105923253,peak
F,-2.105429278,peak
F,-2.097296591,peak
F,-2.095718811,peak
F,-2.080107404,peak
F,-2.076827769,peak
F,-2.076309728,peak
F,-2.074034509,peak
F,-2.064416034,peak
F,-2.063439983,peak
F,-2.059318477,peak
F,-2.051401481,peak
F,-2.044734164,peak
F,-2.031527497,peak
F,-2.024915612,peak
F,-2.023877665,peak
F,-2.023332255,peak
F,-2.011731008,peak
F,-2.004161091,peak
F,-2.00216775,peak
F,-2.001782633,peak
F,-2.000059024,peak
F,-1.997266603,peak
F,-1.993947848,peak
F,-1.985449451,peak
F,-1.981934689,peak
F,-1.976209067,peak
F,-1.97232349,peak
F,-1.966602948,peak
F,-1.963938447,peak
F,-1.958141866,peak
F,-1.955166941,peak
F,-1.943201742,peak
F,-1.938746693,peak
F,-1.930311887,peak
F,-1.925992947,peak
F,-1.924339371,peak
F,-1.923697177,peak
F,-1.922964029,peak
F,-1.915944788,peak
F,-1.915604759,peak
F,-1.914398701,peak
F,-1.913867302,peak
F,-1.900337781,peak
F,-1.896471618,peak
F,-1.894867427,peak
F,-1.887050417,peak
F,-1.884393899,peak
F,-1.865435028,peak
F,-1.856436267,peak
F,-1.854129261,peak
F,-1.853398763,peak
F,-1.841159079,peak
F,-1.819216786,peak
F,-1.80438887,peak
F,-1.792056129,peak
F,-1.77201169,peak
F,-1.770005266,peak
F,-1.764817172,peak
F,-1.764745565,peak
F,-1.742738311,peak
F,-1.738831442,peak
F,-1.736636073,peak
F,-1.731664177,peak
F,-1.731257307,peak
F,-1.729840154,peak
F,-1.728598311,peak
F,-1.726586904,peak
F,-1.724389998,peak
F,-1.723312256,peak
F,-1.720668979,peak
F,-1.719497804,peak
F,-1.715793618,peak
F,-1.706491718,peak
F,-1.688708625,peak
F,-1.678953964,peak
F,-1.666840028,peak
F,-1.664874351,peak
F,-1.660843832,peak
F,-1.660549164,peak
F,-1.655533604,peak
F,-1.652829501,peak
F,-1.650177451,peak
F,-1.648893273,peak
F,-1.64819873,peak
F,-1.645572987,peak
F,-1.640907322,peak
F,-1.638690737,peak
F,-1.628597181,peak
F,-1.627822626,peak
F,-1.626945332,peak
F,-1.615046188,peak
F,-1.607075456,peak
F,-1.600009737,peak
F,-1.597364327,peak
F,-1.595058102,peak
F,-1.594943175,peak
F,-1.59183359,peak
F,-1.584079182,peak
F,-1.582676127,peak
F,-1.578449999,peak
F,-1.578188307,peak
F,-1.57731437,peak
F,-1.57593209,peak
F,-1.570983874,peak
F,-1.569498228,peak
F,-1.569457284,peak
F,-1.562273713,peak
F,-1.554247539,peak
F,-1.552582825,peak
F,-1.552305061,peak
F,-1.550864068,peak
F,-1.549843353,peak
F,-1.549781165,peak
F,-1.548619221,peak
F,-1.538871248,peak
F,-1.534036418,peak
F,-1.527408047,peak
F,-1.525465297,peak
F,-1.523259608,peak
F,-1.521751126,peak
F,-1.520992468,peak
F,-1.518584972,peak
F,-1.510612429,peak
F,-1.501664639,peak
F,-1.499966213,peak
F,-1.49946717,peak
F,-1.488902748,peak
F,-1.479272487,peak
F,-1.47429195,peak
F,-1.471038279,peak
F,-1.468213053,peak
F,-1.461430549,peak
F,-1.450044458,peak
F,-1.44804664,peak
F,-1.444336751,peak
F,-1.442875758,peak
F,-1.431163187,peak
F,-1.418181585,peak
F,-1.415568628,peak
F,-1.404031611,peak
F,-1.39396047,peak
F,-1.39333385,peak
F,-1.392503588,peak
F,-1.387925497,peak
F,-1.384282869,peak
F,-1.38381938,peak
F,-1.376725243,peak
F,-1.374258382,peak
F,-1.370879941,peak
F,-1.360525469,peak
F,-1.356611465,peak
F,-1.349658796,peak
F,-1.343425303,peak
F,-1.342932096,peak
F,-1.341979068,peak
F,-1.338367116,peak
F,-1.325450944,peak
F,-1.325071545,peak
F,-1.323310276,peak
F,-1.320148248,peak
F,-1.317837567,peak
F,-1.313413216,peak
F,-1.312944625,peak
F,-1.302379871,peak
F,-1.300852598,peak
F,-1.299426208,peak
F,-1.298632969,peak
F,-1.297726689,peak
F,-1.290895469,peak
F,-1.268465916,peak
F,-1.265359348,peak
F,-1.259833579,peak
F,-1.254584366,peak
F,-1.252385069,peak
F,-1.250399686,peak
F,-1.246010265,peak
F,-1.243139414,peak
F,-1.23744089,peak
F,-1.233395731,peak
F,-1.232260936,peak
F,-1.229720566,peak
F,-1.218443918,peak
F,-1.214408366,peak
F,-1.211133747,peak
F,-1.203531304,peak
F,-1.198768314,peak
F,-1.19865942,peak
F,-1.194071843,peak
F,-1.185384491,peak
F,-1.177657602,peak
F,-1.1763136,peak
F,-1.172169848,peak
F,-1.17059246,peak
F,-1.156418057,peak
F,-1.153208333,peak
F,-1.150759525,peak
F,-1.150473012,peak
F,-1.142443129,peak
F,-1.141340531,peak
F,-1.13425432,peak
F,-1.133679693,peak
F,-1.133659275,peak
F,-1.128524332,peak
F,-1.127334093,peak
F,-1.124020559,peak
F,-1.11578177,peak
F,-1.114525341,peak
F,-1.111627622,peak
F,-1.091557779,peak
F,-1.083383981,peak
F,-1.08299589,peak
F,-1.08252206,peak
F,-1.081950369,peak
F,-1.081442891,peak
F,-1.080572038,peak
F,-1.07806112,peak
F,-1.077182318,peak
F,-1.074904075,peak
F,-1.062358905,peak
F,-1.062354222,peak
F,-1.058565008,peak
F,-1.05202231,peak
F,-1.043603276,peak
F,-1.009215345,peak
F,-1.006659442,peak
F,-1.000456162,peak
F,-0.991495635,peak
F,-0.979130956,peak
F,-0.978880215,peak
F,-0.972269078,peak
F,-0.970663707,peak
F,-0.963872106,peak
F,-0.933982537,peak
F,-0.926336357,peak
F,-0.923012851,peak
F,-0.921089918,peak
F,-0.919878301,peak
F,-0.918017998,peak
F,-0.914767543,peak
F,-0.909665237,peak
F,-0.904830361,peak
F,-0.901016501,peak
F,-0.894842108,peak
F,-0.889046793,peak
F,-0.88407399,peak
F,-0.877690657,peak
F,-0.868115987,peak
F,-0.834583307,peak
F,-0.820959211,peak
F,-0.815348323,peak
F,-0.80442309,peak
F,-0.791504385,peak
F,-0.777853302,peak
F,-0.774787745,peak
F,-0.770495109,peak
F,-0.744767173,peak
F,-0.741733978,peak
F,-0.738229996,peak
F,-0.710396125,peak
F,-0.703732914,peak
F,-0.69525127,peak
F,-0.660630254,peak
F,-0.650489358,peak
F,-0.633535689,peak
F,-0.625550151,peak
F,-0.614759911,peak
F,-0.610574372,peak
F,-0.60815957,peak
F,-0.605976908,peak
F,-0.563491476,peak
F,-0.55574709,peak
F,-0.522622244,peak
F,-0.463602958,peak
F,-0.452085573,peak
F,-0.432292906,peak
F,-0.347841061,peak
F,-0.318427721,peak
F,-0.311020361,peak
F,-0.291267273,peak
F,-0.283750218,peak
F,-0.259478483,peak
F,-0.253842565,peak
F,-0.246861289,peak
F,-0.222630291,peak
F,-0.200092652,peak
F,-0.128124952,peak
F,-0.118548426,peak
F,-0.093207349,peak
F,-0.030913922,peak
F,0.037067796,peak
F,0.154458423,peak
F,0.346327538,peak
F,0.503501235,peak
F,0.613448831,peak
F,1.307158228,peak
F,4.59511985,peak
F,-3.057641692,trough
F,-2.922450207,trough
F,-2.887002173,trough
F,-2.674508966,trough
F,-2.650971124,trough
F,-2.613582216,trough
F,-2.547415134,trough
F,-2.53017821,trough
F,-2.359447152,trough
F,-2.282877915,trough
F,-2.247854084,trough
F,-1.922964029,trough
F,-1.865435028,trough
F,-1.792056129,trough
F,-1.47429195,trough
F,-1.300852598,trough
F,-1.268465916,trough
F,-1.13425432,trough
F,-0.991495635,trough
F,-0.963872106,trough
